 50435/2000000: episode: 68, duration: 15.583s, episode steps: 687, steps per second:  44, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.553 [0.000, 5.000],  loss: 0.006000, mae: 0.026522, mean_q: 0.024521, mean_eps: 0.954804
  286358/2000000: episode: 417, duration: 11.181s, episode steps: 552, steps per second:  49, episode reward:  9.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.333 [0.000, 5.000],  loss: 0.012569, mae: 1.112505, mean_q: 1.356380, mean_eps: 0.742526
  287219/2000000: episode: 418, duration: 18.139s, episode steps: 861, steps per second:  47, episode reward: 22.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.322 [0.000, 5.000],  loss: 0.012428, mae: 1.113250, mean_q: 1.358417, mean_eps: 0.741891
  287799/2000000: episode: 419, duration: 12.538s, episode steps: 580, steps per second:  46, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.529 [0.000, 5.000],  loss: 0.012436, mae: 1.119725, mean_q: 1.366982, mean_eps: 0.741243
  288449/2000000: episode: 420, duration: 15.678s, episode steps: 650, steps per second:  41, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.489 [0.000, 5.000],  loss: 0.012072, mae: 1.113760, mean_q: 1.360061, mean_eps: 0.740688
  288954/2000000: episode: 421, duration: 12.058s, episode steps: 505, steps per second:  42, episode reward: 11.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.432 [0.000, 5.000],  loss: 0.011504, mae: 1.111385, mean_q: 1.354936, mean_eps: 0.740168
  289761/2000000: episode: 422, duration: 17.097s, episode steps: 807, steps per second:  47, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.587 [0.000, 5.000],  loss: 0.014476, mae: 1.110072, mean_q: 1.352841, mean_eps: 0.739578
  290264/2000000: episode: 423, duration: 10.358s, episode steps: 503, steps per second:  49, episode reward:  8.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.497 [0.000, 5.000],  loss: 0.011015, mae: 1.123526, mean_q: 1.369474, mean_eps: 0.738989
  290911/2000000: episode: 424, duration: 13.750s, episode steps: 647, steps per second:  47, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.481 [0.000, 5.000],  loss: 0.011537, mae: 1.129708, mean_q: 1.377332, mean_eps: 0.738473
  291777/2000000: episode: 425, duration: 19.231s, episode steps: 866, steps per second:  45, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.403 [0.000, 5.000],  loss: 0.009921, mae: 1.124142, mean_q: 1.371240, mean_eps: 0.737790
  292308/2000000: episode: 426, duration: 11.099s, episode steps: 531, steps per second:  48, episode reward:  7.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.405 [0.000, 5.000],  loss: 0.010541, mae: 1.138435, mean_q: 1.388157, mean_eps: 0.737162
  292980/2000000: episode: 427, duration: 14.579s, episode steps: 672, steps per second:  46, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.405 [0.000, 5.000],  loss: 0.011921, mae: 1.137342, mean_q: 1.386031, mean_eps: 0.736622
  293697/2000000: episode: 428, duration: 16.382s, episode steps: 717, steps per second:  44, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.356 [0.000, 5.000],  loss: 0.011683, mae: 1.120937, mean_q: 1.365517, mean_eps: 0.735996
  294212/2000000: episode: 429, duration: 11.651s, episode steps: 515, steps per second:  44, episode reward: 10.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.383 [0.000, 5.000],  loss: 0.012832, mae: 1.129537, mean_q: 1.375803, mean_eps: 0.735441
  295000/2000000: episode: 430, duration: 16.711s, episode steps: 788, steps per second:  47, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.473 [0.000, 5.000],  loss: 0.011963, mae: 1.122938, mean_q: 1.366072, mean_eps: 0.734856
  295709/2000000: episode: 431, duration: 15.675s, episode steps: 709, steps per second:  45, episode reward: 13.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.583 [0.000, 5.000],  loss: 0.010049, mae: 1.169415, mean_q: 1.425036, mean_eps: 0.734181
  296527/2000000: episode: 432, duration: 18.016s, episode steps: 818, steps per second:  45, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.440 [0.000, 5.000],  loss: 0.012532, mae: 1.168527, mean_q: 1.422592, mean_eps: 0.733494
  297615/2000000: episode: 433, duration: 21.833s, episode steps: 1088, steps per second:  50, episode reward: 19.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.346 [0.000, 5.000],  loss: 0.011327, mae: 1.170563, mean_q: 1.424407, mean_eps: 0.732637
  298089/2000000: episode: 434, duration: 9.006s, episode steps: 474, steps per second:  53, episode reward:  6.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.306 [0.000, 5.000],  loss: 0.012628, mae: 1.170123, mean_q: 1.426017, mean_eps: 0.731933
  298837/2000000: episode: 435, duration: 14.271s, episode steps: 748, steps per second:  52, episode reward: 13.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.451 [0.000, 5.000],  loss: 0.012440, mae: 1.175148, mean_q: 1.430317, mean_eps: 0.731382
  299364/2000000: episode: 436, duration: 11.067s, episode steps: 527, steps per second:  48, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.579 [0.000, 5.000],  loss: 0.011396, mae: 1.172392, mean_q: 1.424629, mean_eps: 0.730810
  300013/2000000: episode: 437, duration: 13.373s, episode steps: 649, steps per second:  49, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.407 [0.000, 5.000],  loss: 0.012101, mae: 1.171580, mean_q: 1.424421, mean_eps: 0.730281
  300876/2000000: episode: 438, duration: 16.440s, episode steps: 863, steps per second:  52, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.394 [0.000, 5.000],  loss: 0.011497, mae: 1.197954, mean_q: 1.458734, mean_eps: 0.729600
  301637/2000000: episode: 439, duration: 13.901s, episode steps: 761, steps per second:  55, episode reward: 13.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.296 [0.000, 5.000],  loss: 0.014376, mae: 1.205051, mean_q: 1.465856, mean_eps: 0.728870
  302261/2000000: episode: 440, duration: 11.549s, episode steps: 624, steps per second:  54, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.747 [0.000, 5.000],  loss: 0.013865, mae: 1.190415, mean_q: 1.448419, mean_eps: 0.728245
  303159/2000000: episode: 441, duration: 17.223s, episode steps: 898, steps per second:  52, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.398 [0.000, 5.000],  loss: 0.013288, mae: 1.195529, mean_q: 1.452915, mean_eps: 0.727561
  303756/2000000: episode: 442, duration: 11.229s, episode steps: 597, steps per second:  53, episode reward: 12.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.516 [0.000, 5.000],  loss: 0.012227, mae: 1.183860, mean_q: 1.440748, mean_eps: 0.726890
  304333/2000000: episode: 443, duration: 11.463s, episode steps: 577, steps per second:  50, episode reward: 12.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.601 [0.000, 5.000],  loss: 0.011544, mae: 1.197344, mean_q: 1.458151, mean_eps: 0.726360
  304960/2000000: episode: 444, duration: 12.755s, episode steps: 627, steps per second:  49, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.569 [0.000, 5.000],  loss: 0.012624, mae: 1.199938, mean_q: 1.459400, mean_eps: 0.725819
  305730/2000000: episode: 445, duration: 17.741s, episode steps: 770, steps per second:  43, episode reward: 13.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.395 [0.000, 5.000],  loss: 0.013037, mae: 1.184441, mean_q: 1.442098, mean_eps: 0.725190
  306374/2000000: episode: 446, duration: 13.974s, episode steps: 644, steps per second:  46, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.495 [0.000, 5.000],  loss: 0.011183, mae: 1.190305, mean_q: 1.448719, mean_eps: 0.724553
  306866/2000000: episode: 447, duration: 9.555s, episode steps: 492, steps per second:  51, episode reward: 10.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.407 [0.000, 5.000],  loss: 0.012656, mae: 1.195093, mean_q: 1.453546, mean_eps: 0.724042
  307530/2000000: episode: 448, duration: 12.405s, episode steps: 664, steps per second:  54, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.572 [0.000, 5.000],  loss: 0.013341, mae: 1.188611, mean_q: 1.444068, mean_eps: 0.723522
  308186/2000000: episode: 449, duration: 12.798s, episode steps: 656, steps per second:  51, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.323 [0.000, 5.000],  loss: 0.013753, mae: 1.185937, mean_q: 1.442402, mean_eps: 0.722928
  308855/2000000: episode: 450, duration: 13.801s, episode steps: 669, steps per second:  48, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.428 [0.000, 5.000],  loss: 0.013563, mae: 1.191772, mean_q: 1.450902, mean_eps: 0.722332
  309897/2000000: episode: 451, duration: 20.257s, episode steps: 1042, steps per second:  51, episode reward: 22.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.440 [0.000, 5.000],  loss: 0.011413, mae: 1.184501, mean_q: 1.441989, mean_eps: 0.721562
  310700/2000000: episode: 452, duration: 15.046s, episode steps: 803, steps per second:  53, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.381 [0.000, 5.000],  loss: 0.010927, mae: 1.206053, mean_q: 1.469035, mean_eps: 0.720732
  311343/2000000: episode: 453, duration: 12.480s, episode steps: 643, steps per second:  52, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.384 [0.000, 5.000],  loss: 0.012921, mae: 1.188794, mean_q: 1.448026, mean_eps: 0.720082
  312288/2000000: episode: 454, duration: 18.985s, episode steps: 945, steps per second:  50, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.387 [0.000, 5.000],  loss: 0.012195, mae: 1.200081, mean_q: 1.460614, mean_eps: 0.719367
  312859/2000000: episode: 455, duration: 11.768s, episode steps: 571, steps per second:  49, episode reward: 10.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.541 [0.000, 5.000],  loss: 0.012091, mae: 1.197873, mean_q: 1.458398, mean_eps: 0.718685
  313292/2000000: episode: 456, duration: 8.860s, episode steps: 433, steps per second:  49, episode reward:  6.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.681 [0.000, 5.000],  loss: 0.014022, mae: 1.215004, mean_q: 1.477916, mean_eps: 0.718233
  314259/2000000: episode: 457, duration: 19.846s, episode steps: 967, steps per second:  49, episode reward: 17.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.415 [0.000, 5.000],  loss: 0.012275, mae: 1.193731, mean_q: 1.451200, mean_eps: 0.717603
  314739/2000000: episode: 458, duration: 9.735s, episode steps: 480, steps per second:  49, episode reward:  9.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.642 [0.000, 5.000],  loss: 0.012264, mae: 1.185555, mean_q: 1.440953, mean_eps: 0.716952
  315227/2000000: episode: 459, duration: 9.697s, episode steps: 488, steps per second:  50, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.445 [0.000, 5.000],  loss: 0.012058, mae: 1.234354, mean_q: 1.501521, mean_eps: 0.716516
  315953/2000000: episode: 460, duration: 14.206s, episode steps: 726, steps per second:  51, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.629 [0.000, 5.000],  loss: 0.012256, mae: 1.240007, mean_q: 1.507527, mean_eps: 0.715969
  316452/2000000: episode: 461, duration: 9.366s, episode steps: 499, steps per second:  53, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.639 [0.000, 5.000],  loss: 0.013007, mae: 1.251223, mean_q: 1.523116, mean_eps: 0.715418
  317078/2000000: episode: 462, duration: 11.989s, episode steps: 626, steps per second:  52, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.332 [0.000, 5.000],  loss: 0.012911, mae: 1.242887, mean_q: 1.512332, mean_eps: 0.714912
  317724/2000000: episode: 463, duration: 13.356s, episode steps: 646, steps per second:  48, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.359 [0.000, 5.000],  loss: 0.013809, mae: 1.241130, mean_q: 1.508884, mean_eps: 0.714340
  318562/2000000: episode: 464, duration: 18.021s, episode steps: 838, steps per second:  47, episode reward: 15.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.402 [0.000, 5.000],  loss: 0.012650, mae: 1.242931, mean_q: 1.510113, mean_eps: 0.713672
  319556/2000000: episode: 465, duration: 19.914s, episode steps: 994, steps per second:  50, episode reward: 17.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.454 [0.000, 5.000],  loss: 0.012659, mae: 1.235714, mean_q: 1.502261, mean_eps: 0.712848
  319957/2000000: episode: 466, duration: 8.264s, episode steps: 401, steps per second:  49, episode reward:  6.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.349 [0.000, 5.000],  loss: 0.013847, mae: 1.258325, mean_q: 1.530584, mean_eps: 0.712220
  320600/2000000: episode: 467, duration: 13.608s, episode steps: 643, steps per second:  47, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.588 [0.000, 5.000],  loss: 0.012072, mae: 1.286166, mean_q: 1.564961, mean_eps: 0.711750
  321163/2000000: episode: 468, duration: 11.924s, episode steps: 563, steps per second:  47, episode reward:  7.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.831 [0.000, 5.000],  loss: 0.014427, mae: 1.302271, mean_q: 1.584544, mean_eps: 0.711208
  321777/2000000: episode: 469, duration: 13.361s, episode steps: 614, steps per second:  46, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.037 [0.000, 5.000],  loss: 0.012842, mae: 1.299635, mean_q: 1.581243, mean_eps: 0.710677
  322419/2000000: episode: 470, duration: 14.595s, episode steps: 642, steps per second:  44, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.684 [0.000, 5.000],  loss: 0.013152, mae: 1.294313, mean_q: 1.574310, mean_eps: 0.710112
  322817/2000000: episode: 471, duration: 8.911s, episode steps: 398, steps per second:  45, episode reward:  3.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.653 [0.000, 5.000],  loss: 0.012796, mae: 1.288646, mean_q: 1.567581, mean_eps: 0.709644
  323410/2000000: episode: 472, duration: 13.412s, episode steps: 593, steps per second:  44, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.691 [0.000, 5.000],  loss: 0.012682, mae: 1.307677, mean_q: 1.592698, mean_eps: 0.709197
  324016/2000000: episode: 473, duration: 13.952s, episode steps: 606, steps per second:  43, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.823 [0.000, 5.000],  loss: 0.013324, mae: 1.311041, mean_q: 1.594628, mean_eps: 0.708659
  324659/2000000: episode: 474, duration: 14.669s, episode steps: 643, steps per second:  44, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.431 [0.000, 5.000],  loss: 0.012383, mae: 1.290236, mean_q: 1.567986, mean_eps: 0.708098
  325380/2000000: episode: 475, duration: 16.752s, episode steps: 721, steps per second:  43, episode reward: 18.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.301 [0.000, 5.000],  loss: 0.011927, mae: 1.303421, mean_q: 1.586007, mean_eps: 0.707484
  326467/2000000: episode: 476, duration: 23.753s, episode steps: 1087, steps per second:  46, episode reward: 23.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.562 [0.000, 5.000],  loss: 0.012939, mae: 1.331611, mean_q: 1.619400, mean_eps: 0.706670
  326879/2000000: episode: 477, duration: 9.165s, episode steps: 412, steps per second:  45, episode reward:  7.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.553 [0.000, 5.000],  loss: 0.012786, mae: 1.310522, mean_q: 1.593364, mean_eps: 0.705995
  327527/2000000: episode: 478, duration: 13.964s, episode steps: 648, steps per second:  46, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.434 [0.000, 5.000],  loss: 0.011456, mae: 1.322236, mean_q: 1.607845, mean_eps: 0.705518
  328039/2000000: episode: 479, duration: 11.222s, episode steps: 512, steps per second:  46, episode reward:  9.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.480 [0.000, 5.000],  loss: 0.012796, mae: 1.311295, mean_q: 1.593128, mean_eps: 0.704996
  328454/2000000: episode: 480, duration: 8.805s, episode steps: 415, steps per second:  47, episode reward:  8.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.349 [0.000, 5.000],  loss: 0.014127, mae: 1.341326, mean_q: 1.629600, mean_eps: 0.704579
  329110/2000000: episode: 481, duration: 14.071s, episode steps: 656, steps per second:  47, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.293 [0.000, 5.000],  loss: 0.012832, mae: 1.330229, mean_q: 1.618668, mean_eps: 0.704096
  329767/2000000: episode: 482, duration: 13.864s, episode steps: 657, steps per second:  47, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.283 [0.000, 5.000],  loss: 0.014508, mae: 1.320165, mean_q: 1.605190, mean_eps: 0.703506
  330910/2000000: episode: 483, duration: 24.266s, episode steps: 1143, steps per second:  47, episode reward: 17.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.527 [0.000, 5.000],  loss: 0.013870, mae: 1.348184, mean_q: 1.640310, mean_eps: 0.702696
  331877/2000000: episode: 484, duration: 21.255s, episode steps: 967, steps per second:  45, episode reward: 16.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.441 [0.000, 5.000],  loss: 0.012226, mae: 1.346597, mean_q: 1.638284, mean_eps: 0.701745
  332598/2000000: episode: 485, duration: 14.709s, episode steps: 721, steps per second:  49, episode reward: 13.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.456 [0.000, 5.000],  loss: 0.011951, mae: 1.335814, mean_q: 1.625585, mean_eps: 0.700986
