25567/600000: episode: 36, duration: 13.727s, episode steps: 610, steps per second:  44, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.430 [0.000, 5.000],  loss: 0.007192, mae: 0.048469, mean_q: 0.077000, mean_eps: 0.949432
 223548/600000: episode: 327, duration: 11.636s, episode steps: 522, steps per second:  45, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.502 [0.000, 5.000],  loss: 0.011844, mae: 1.124900, mean_q: 1.373221, mean_eps: 0.553428
 224088/600000: episode: 328, duration: 10.912s, episode steps: 540, steps per second:  49, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.594 [0.000, 5.000],  loss: 0.012868, mae: 1.129680, mean_q: 1.378555, mean_eps: 0.552368
 224660/600000: episode: 329, duration: 16.293s, episode steps: 572, steps per second:  35, episode reward:  6.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.500 [0.000, 5.000],  loss: 0.012072, mae: 1.117685, mean_q: 1.364322, mean_eps: 0.551256
 225163/600000: episode: 330, duration: 8.746s, episode steps: 503, steps per second:  58, episode reward:  8.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.423 [0.000, 5.000],  loss: 0.010145, mae: 1.118209, mean_q: 1.365533, mean_eps: 0.550180
 225866/600000: episode: 331, duration: 12.742s, episode steps: 703, steps per second:  55, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.585 [0.000, 5.000],  loss: 0.010674, mae: 1.159074, mean_q: 1.414056, mean_eps: 0.548972
 226547/600000: episode: 332, duration: 11.979s, episode steps: 681, steps per second:  57, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.872 [0.000, 5.000],  loss: 0.013336, mae: 1.165883, mean_q: 1.422156, mean_eps: 0.547588
 227087/600000: episode: 333, duration: 9.171s, episode steps: 540, steps per second:  59, episode reward: 11.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.980 [0.000, 5.000],  loss: 0.014322, mae: 1.169056, mean_q: 1.425874, mean_eps: 0.546368
 227671/600000: episode: 334, duration: 10.116s, episode steps: 584, steps per second:  58, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.656 [0.000, 5.000],  loss: 0.013200, mae: 1.165801, mean_q: 1.423289, mean_eps: 0.545244
 228143/600000: episode: 335, duration: 7.959s, episode steps: 472, steps per second:  59, episode reward:  7.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.447 [0.000, 5.000],  loss: 0.011693, mae: 1.171013, mean_q: 1.430434, mean_eps: 0.544188
 228763/600000: episode: 336, duration: 10.198s, episode steps: 620, steps per second:  61, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.321 [0.000, 5.000],  loss: 0.011936, mae: 1.163492, mean_q: 1.419749, mean_eps: 0.543096
 229393/600000: episode: 337, duration: 11.154s, episode steps: 630, steps per second:  56, episode reward: 15.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.583 [0.000, 5.000],  loss: 0.012193, mae: 1.157469, mean_q: 1.412369, mean_eps: 0.541844
 230376/600000: episode: 338, duration: 20.074s, episode steps: 983, steps per second:  49, episode reward: 22.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.461 [0.000, 5.000],  loss: 0.011345, mae: 1.159403, mean_q: 1.413997, mean_eps: 0.540232
 231117/600000: episode: 339, duration: 16.051s, episode steps: 741, steps per second:  46, episode reward: 14.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.673 [0.000, 5.000],  loss: 0.011083, mae: 1.170909, mean_q: 1.428187, mean_eps: 0.538508
 231809/600000: episode: 340, duration: 12.919s, episode steps: 692, steps per second:  54, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.611 [0.000, 5.000],  loss: 0.011368, mae: 1.171890, mean_q: 1.428542, mean_eps: 0.537072
 232292/600000: episode: 341, duration: 8.699s, episode steps: 483, steps per second:  56, episode reward: 11.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.402 [0.000, 5.000],  loss: 0.015055, mae: 1.165203, mean_q: 1.422543, mean_eps: 0.535900
 232800/600000: episode: 342, duration: 9.581s, episode steps: 508, steps per second:  53, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.295 [0.000, 5.000],  loss: 0.013296, mae: 1.188829, mean_q: 1.448245, mean_eps: 0.534912
 233445/600000: episode: 343, duration: 12.573s, episode steps: 645, steps per second:  51, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.513 [0.000, 5.000],  loss: 0.013106, mae: 1.175564, mean_q: 1.433357, mean_eps: 0.533756
 234368/600000: episode: 344, duration: 15.834s, episode steps: 923, steps per second:  58, episode reward: 21.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.536 [0.000, 5.000],  loss: 0.012165, mae: 1.176781, mean_q: 1.434767, mean_eps: 0.532188
 234993/600000: episode: 345, duration: 10.627s, episode steps: 625, steps per second:  59, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.542 [0.000, 5.000],  loss: 0.013138, mae: 1.191686, mean_q: 1.451026, mean_eps: 0.530640
 236154/600000: episode: 346, duration: 18.557s, episode steps: 1161, steps per second:  63, episode reward: 17.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.458 [0.000, 5.000],  loss: 0.012224, mae: 1.207233, mean_q: 1.471810, mean_eps: 0.528852
 236723/600000: episode: 347, duration: 10.320s, episode steps: 569, steps per second:  55, episode reward: 10.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.483 [0.000, 5.000],  loss: 0.011819, mae: 1.193086, mean_q: 1.452663, mean_eps: 0.527124
 237506/600000: episode: 348, duration: 13.859s, episode steps: 783, steps per second:  56, episode reward: 15.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.428 [0.000, 5.000],  loss: 0.013776, mae: 1.198721, mean_q: 1.459949, mean_eps: 0.525772
 238203/600000: episode: 349, duration: 11.500s, episode steps: 697, steps per second:  61, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.275 [0.000, 5.000],  loss: 0.012963, mae: 1.193584, mean_q: 1.454689, mean_eps: 0.524292
 238914/600000: episode: 350, duration: 11.558s, episode steps: 711, steps per second:  62, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 1.956 [0.000, 5.000],  loss: 0.013347, mae: 1.211760, mean_q: 1.480383, mean_eps: 0.522884
 239830/600000: episode: 351, duration: 14.570s, episode steps: 916, steps per second:  63, episode reward: 19.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.090 [0.000, 5.000],  loss: 0.012788, mae: 1.188302, mean_q: 1.447774, mean_eps: 0.521256
 240532/600000: episode: 352, duration: 12.082s, episode steps: 702, steps per second:  58, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.422 [0.000, 5.000],  loss: 0.011863, mae: 1.216508, mean_q: 1.483133, mean_eps: 0.519640
 241102/600000: episode: 353, duration: 10.536s, episode steps: 570, steps per second:  54, episode reward: 12.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.695 [0.000, 5.000],  loss: 0.012153, mae: 1.225274, mean_q: 1.493318, mean_eps: 0.518368
 241770/600000: episode: 354, duration: 12.236s, episode steps: 668, steps per second:  55, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.707 [0.000, 5.000],  loss: 0.013635, mae: 1.221037, mean_q: 1.486404, mean_eps: 0.517128
 242660/600000: episode: 355, duration: 15.544s, episode steps: 890, steps per second:  57, episode reward: 21.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.388 [0.000, 5.000],  loss: 0.012431, mae: 1.222505, mean_q: 1.490092, mean_eps: 0.515572
 243158/600000: episode: 356, duration: 8.872s, episode steps: 498, steps per second:  56, episode reward:  9.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.367 [0.000, 5.000],  loss: 0.011801, mae: 1.220579, mean_q: 1.488595, mean_eps: 0.514184
 244055/600000: episode: 357, duration: 17.038s, episode steps: 897, steps per second:  53, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.589 [0.000, 5.000],  loss: 0.012369, mae: 1.243532, mean_q: 1.514878, mean_eps: 0.512788
 244826/600000: episode: 358, duration: 14.267s, episode steps: 771, steps per second:  54, episode reward: 16.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.361 [0.000, 5.000],  loss: 0.013557, mae: 1.230375, mean_q: 1.499058, mean_eps: 0.511120
 245809/600000: episode: 359, duration: 17.757s, episode steps: 983, steps per second:  55, episode reward: 21.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.517 [0.000, 5.000],  loss: 0.011050, mae: 1.231364, mean_q: 1.500834, mean_eps: 0.509364
 246626/600000: episode: 360, duration: 14.481s, episode steps: 817, steps per second:  56, episode reward: 20.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.415 [0.000, 5.000],  loss: 0.013225, mae: 1.234335, mean_q: 1.503635, mean_eps: 0.507564
 247569/600000: episode: 361, duration: 16.459s, episode steps: 943, steps per second:  57, episode reward: 17.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.429 [0.000, 5.000],  loss: 0.013237, mae: 1.237687, mean_q: 1.508376, mean_eps: 0.505804
 248088/600000: episode: 362, duration: 8.323s, episode steps: 519, steps per second:  62, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.545 [0.000, 5.000],  loss: 0.015572, mae: 1.248154, mean_q: 1.518152, mean_eps: 0.504344
 249173/600000: episode: 363, duration: 17.716s, episode steps: 1085, steps per second:  61, episode reward: 17.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.229 [0.000, 5.000],  loss: 0.014141, mae: 1.232421, mean_q: 1.500447, mean_eps: 0.502740
 249760/600000: episode: 364, duration: 9.552s, episode steps: 587, steps per second:  61, episode reward: 12.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.300 [0.000, 5.000],  loss: 0.012183, mae: 1.256718, mean_q: 1.530531, mean_eps: 0.501068
 250676/600000: episode: 365, duration: 15.586s, episode steps: 916, steps per second:  59, episode reward: 20.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.656 [0.000, 5.000],  loss: 0.012911, mae: 1.252580, mean_q: 1.526753, mean_eps: 0.499568
 251227/600000: episode: 366, duration: 9.320s, episode steps: 551, steps per second:  59, episode reward:  9.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.385 [0.000, 5.000],  loss: 0.013057, mae: 1.262619, mean_q: 1.540905, mean_eps: 0.498100
 251977/600000: episode: 367, duration: 12.925s, episode steps: 750, steps per second:  58, episode reward: 14.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.676 [0.000, 5.000],  loss: 0.014582, mae: 1.265201, mean_q: 1.542413, mean_eps: 0.496796
 252510/600000: episode: 368, duration: 8.679s, episode steps: 533, steps per second:  61, episode reward: 11.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.640 [0.000, 5.000],  loss: 0.012510, mae: 1.273854, mean_q: 1.551342, mean_eps: 0.495512
 253206/600000: episode: 369, duration: 11.882s, episode steps: 696, steps per second:  59, episode reward: 16.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.516 [0.000, 5.000],  loss: 0.012467, mae: 1.277050, mean_q: 1.554108, mean_eps: 0.494284
 254163/600000: episode: 370, duration: 16.551s, episode steps: 957, steps per second:  58, episode reward: 15.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.549 [0.000, 5.000],  loss: 0.011713, mae: 1.241073, mean_q: 1.510889, mean_eps: 0.492632
 254842/600000: episode: 371, duration: 11.738s, episode steps: 679, steps per second:  58, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.594 [0.000, 5.000],  loss: 0.012104, mae: 1.257304, mean_q: 1.531847, mean_eps: 0.490996
 255662/600000: episode: 372, duration: 13.441s, episode steps: 820, steps per second:  61, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.480 [0.000, 5.000],  loss: 0.014003, mae: 1.306032, mean_q: 1.591462, mean_eps: 0.489496
 256369/600000: episode: 373, duration: 11.154s, episode steps: 707, steps per second:  63, episode reward: 17.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.429 [0.000, 5.000],  loss: 0.013801, mae: 1.299878, mean_q: 1.585188, mean_eps: 0.487968
 257474/600000: episode: 374, duration: 17.744s, episode steps: 1105, steps per second:  62, episode reward: 25.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.575 [0.000, 5.000],  loss: 0.012876, mae: 1.294401, mean_q: 1.576559, mean_eps: 0.486156
 258283/600000: episode: 375, duration: 13.737s, episode steps: 809, steps per second:  59, episode reward: 17.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.135 [0.000, 5.000],  loss: 0.011623, mae: 1.303050, mean_q: 1.590018, mean_eps: 0.484244
 258912/600000: episode: 376, duration: 10.494s, episode steps: 629, steps per second:  60, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.583 [0.000, 5.000],  loss: 0.011475, mae: 1.294722, mean_q: 1.576148, mean_eps: 0.482808
 259486/600000: episode: 377, duration: 9.638s, episode steps: 574, steps per second:  60, episode reward: 11.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.179 [0.000, 5.000],  loss: 0.011965, mae: 1.298266, mean_q: 1.579513, mean_eps: 0.481604
 260408/600000: episode: 378, duration: 14.780s, episode steps: 922, steps per second:  62, episode reward: 18.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 1.983 [0.000, 5.000],  loss: 0.011943, mae: 1.309747, mean_q: 1.594793, mean_eps: 0.480108
 261160/600000: episode: 379, duration: 12.522s, episode steps: 752, steps per second:  60, episode reward: 18.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.380 [0.000, 5.000],  loss: 0.013737, mae: 1.316496, mean_q: 1.600749, mean_eps: 0.478436
 261922/600000: episode: 380, duration: 12.940s, episode steps: 762, steps per second:  59, episode reward: 16.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.176 [0.000, 5.000],  loss: 0.012297, mae: 1.299325, mean_q: 1.580256, mean_eps: 0.476920
 262613/600000: episode: 381, duration: 11.172s, episode steps: 691, steps per second:  62, episode reward: 14.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.397 [0.000, 5.000],  loss: 0.011431, mae: 1.299045, mean_q: 1.580569, mean_eps: 0.475464
 263270/600000: episode: 382, duration: 11.077s, episode steps: 657, steps per second:  59, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.522 [0.000, 5.000],  loss: 0.015062, mae: 1.331837, mean_q: 1.619356, mean_eps: 0.474116
 264145/600000: episode: 383, duration: 14.860s, episode steps: 875, steps per second:  59, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.624 [0.000, 5.000],  loss: 0.014431, mae: 1.321401, mean_q: 1.608833, mean_eps: 0.472584
 264715/600000: episode: 384, duration: 10.789s, episode steps: 570, steps per second:  53, episode reward: 12.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.712 [0.000, 5.000],  loss: 0.013278, mae: 1.313684, mean_q: 1.599877, mean_eps: 0.471140
 265330/600000: episode: 385, duration: 11.024s, episode steps: 615, steps per second:  56, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.288 [0.000, 5.000],  loss: 0.012887, mae: 1.322303, mean_q: 1.609997, mean_eps: 0.469956
 265904/600000: episode: 386, duration: 11.035s, episode steps: 574, steps per second:  52, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.033 [0.000, 5.000],  loss: 0.011159, mae: 1.335394, mean_q: 1.626039, mean_eps: 0.468768
 266562/600000: episode: 387, duration: 11.087s, episode steps: 658, steps per second:  59, episode reward: 14.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.606 [0.000, 5.000],  loss: 0.012075, mae: 1.331251, mean_q: 1.620440, mean_eps: 0.467536
 267247/600000: episode: 388, duration: 11.372s, episode steps: 685, steps per second:  60, episode reward: 14.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.393 [0.000, 5.000],  loss: 0.013248, mae: 1.326459, mean_q: 1.613200, mean_eps: 0.466192
 267842/600000: episode: 389, duration: 9.855s, episode steps: 595, steps per second:  60, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.249 [0.000, 5.000],  loss: 0.012849, mae: 1.328813, mean_q: 1.617115, mean_eps: 0.464912
 268789/600000: episode: 390, duration: 16.314s, episode steps: 947, steps per second:  58, episode reward: 24.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.624 [0.000, 5.000],  loss: 0.013685, mae: 1.322364, mean_q: 1.607771, mean_eps: 0.463368
 269408/600000: episode: 391, duration: 10.566s, episode steps: 619, steps per second:  59, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.462 [0.000, 5.000],  loss: 0.012225, mae: 1.333906, mean_q: 1.620961, mean_eps: 0.461804
 270370/600000: episode: 392, duration: 15.653s, episode steps: 962, steps per second:  61, episode reward: 17.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.974 [0.000, 5.000],  loss: 0.013518, mae: 1.346815, mean_q: 1.639813, mean_eps: 0.460224
 271209/600000: episode: 393, duration: 13.769s, episode steps: 839, steps per second:  61, episode reward: 15.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.404 [0.000, 5.000],  loss: 0.012226, mae: 1.359844, mean_q: 1.653269, mean_eps: 0.458420
 271709/600000: episode: 394, duration: 9.256s, episode steps: 500, steps per second:  54, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.176 [0.000, 5.000],  loss: 0.014526, mae: 1.368191, mean_q: 1.662562, mean_eps: 0.457080
 272505/600000: episode: 395, duration: 13.775s, episode steps: 796, steps per second:  58, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.284 [0.000, 5.000],  loss: 0.014556, mae: 1.377458, mean_q: 1.672891, mean_eps: 0.455784
 273353/600000: episode: 396, duration: 14.938s, episode steps: 848, steps per second:  57, episode reward: 18.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.312 [0.000, 5.000],  loss: 0.012733, mae: 1.360729, mean_q: 1.655173, mean_eps: 0.454140
