  25503/600000: episode: 38, duration: 15.486s, episode steps: 716, steps per second:  46, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.492 [0.000, 5.000],  loss: 0.007130, mae: 0.049164, mean_q: 0.072816, mean_eps: 0.954546
 235252/600000: episode: 330, duration: 13.726s, episode steps: 803, steps per second:  59, episode reward: 12.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.390 [0.000, 5.000],  loss: 0.011030, mae: 0.694311, mean_q: 0.850936, mean_eps: 0.577270
 235918/600000: episode: 331, duration: 11.194s, episode steps: 666, steps per second:  59, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.435 [0.000, 5.000],  loss: 0.010461, mae: 0.682955, mean_q: 0.837803, mean_eps: 0.575949
 236366/600000: episode: 332, duration: 7.619s, episode steps: 448, steps per second:  59, episode reward:  8.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.384 [0.000, 5.000],  loss: 0.009307, mae: 0.680291, mean_q: 0.836995, mean_eps: 0.574944
 237147/600000: episode: 333, duration: 12.752s, episode steps: 781, steps per second:  61, episode reward: 14.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.006 [0.000, 5.000],  loss: 0.009955, mae: 0.695560, mean_q: 0.855098, mean_eps: 0.573839
 237688/600000: episode: 334, duration: 9.473s, episode steps: 541, steps per second:  57, episode reward:  7.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.519 [0.000, 5.000],  loss: 0.011725, mae: 0.688273, mean_q: 0.845266, mean_eps: 0.572651
 238206/600000: episode: 335, duration: 8.885s, episode steps: 518, steps per second:  58, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.309 [0.000, 5.000],  loss: 0.010341, mae: 0.695527, mean_q: 0.854395, mean_eps: 0.571697
 238853/600000: episode: 336, duration: 10.345s, episode steps: 647, steps per second:  63, episode reward: 15.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.694 [0.000, 5.000],  loss: 0.010272, mae: 0.691553, mean_q: 0.849080, mean_eps: 0.570646
 239419/600000: episode: 337, duration: 9.766s, episode steps: 566, steps per second:  58, episode reward:  7.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.512 [0.000, 5.000],  loss: 0.011468, mae: 0.689772, mean_q: 0.846465, mean_eps: 0.569555
 240038/600000: episode: 338, duration: 10.566s, episode steps: 619, steps per second:  59, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.229 [0.000, 5.000],  loss: 0.011875, mae: 0.680787, mean_q: 0.835208, mean_eps: 0.568490
 240529/600000: episode: 339, duration: 8.924s, episode steps: 491, steps per second:  55, episode reward:  5.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.342 [0.000, 5.000],  loss: 0.010356, mae: 0.732422, mean_q: 0.897945, mean_eps: 0.567489
 241162/600000: episode: 340, duration: 11.158s, episode steps: 633, steps per second:  57, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.133 [0.000, 5.000],  loss: 0.011727, mae: 0.734993, mean_q: 0.901851, mean_eps: 0.566477
 241767/600000: episode: 341, duration: 9.978s, episode steps: 605, steps per second:  61, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.375 [0.000, 5.000],  loss: 0.010292, mae: 0.739926, mean_q: 0.908397, mean_eps: 0.565365
 242662/600000: episode: 342, duration: 16.440s, episode steps: 895, steps per second:  54, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.282 [0.000, 5.000],  loss: 0.010377, mae: 0.737862, mean_q: 0.906465, mean_eps: 0.564015
 243605/600000: episode: 343, duration: 17.059s, episode steps: 943, steps per second:  55, episode reward: 23.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.449 [0.000, 5.000],  loss: 0.012258, mae: 0.746455, mean_q: 0.915280, mean_eps: 0.562359
 244730/600000: episode: 344, duration: 20.076s, episode steps: 1125, steps per second:  56, episode reward: 23.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.423 [0.000, 5.000],  loss: 0.011531, mae: 0.728351, mean_q: 0.892699, mean_eps: 0.560498
 245427/600000: episode: 345, duration: 12.199s, episode steps: 697, steps per second:  57, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.418 [0.000, 5.000],  loss: 0.012623, mae: 0.735571, mean_q: 0.902061, mean_eps: 0.558860
 246472/600000: episode: 346, duration: 18.792s, episode steps: 1045, steps per second:  56, episode reward: 16.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.752 [0.000, 5.000],  loss: 0.009953, mae: 0.732519, mean_q: 0.900823, mean_eps: 0.557294
 247090/600000: episode: 347, duration: 10.626s, episode steps: 618, steps per second:  58, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.136 [0.000, 5.000],  loss: 0.010952, mae: 0.744110, mean_q: 0.914625, mean_eps: 0.555796
 248146/600000: episode: 348, duration: 18.160s, episode steps: 1056, steps per second:  58, episode reward: 20.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.506 [0.000, 5.000],  loss: 0.009959, mae: 0.729526, mean_q: 0.897353, mean_eps: 0.554288
 249131/600000: episode: 349, duration: 19.111s, episode steps: 985, steps per second:  52, episode reward: 17.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.492 [0.000, 5.000],  loss: 0.010419, mae: 0.736934, mean_q: 0.904944, mean_eps: 0.552452
 249484/600000: episode: 350, duration: 7.197s, episode steps: 353, steps per second:  49, episode reward:  3.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.496 [0.000, 5.000],  loss: 0.011565, mae: 0.729742, mean_q: 0.897158, mean_eps: 0.551249
 250108/600000: episode: 351, duration: 11.102s, episode steps: 624, steps per second:  56, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.497 [0.000, 5.000],  loss: 0.009989, mae: 0.739774, mean_q: 0.910276, mean_eps: 0.550371
 250496/600000: episode: 352, duration: 7.519s, episode steps: 388, steps per second:  52, episode reward:  7.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 1.930 [0.000, 5.000],  loss: 0.011106, mae: 0.749698, mean_q: 0.919298, mean_eps: 0.549460
 251935/600000: episode: 353, duration: 25.195s, episode steps: 1439, steps per second:  57, episode reward: 13.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.150 [0.000, 5.000],  loss: 0.010870, mae: 0.746597, mean_q: 0.916564, mean_eps: 0.547815
 252815/600000: episode: 354, duration: 15.706s, episode steps: 880, steps per second:  56, episode reward: 14.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.418 [0.000, 5.000],  loss: 0.010665, mae: 0.763723, mean_q: 0.939983, mean_eps: 0.545727
 253690/600000: episode: 355, duration: 14.673s, episode steps: 875, steps per second:  60, episode reward: 13.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.730 [0.000, 5.000],  loss: 0.010269, mae: 0.744123, mean_q: 0.914317, mean_eps: 0.544146
 254202/600000: episode: 356, duration: 8.921s, episode steps: 512, steps per second:  57, episode reward: 12.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.074 [0.000, 5.000],  loss: 0.010747, mae: 0.755018, mean_q: 0.927971, mean_eps: 0.542897
 254743/600000: episode: 357, duration: 9.275s, episode steps: 541, steps per second:  58, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.107 [0.000, 5.000],  loss: 0.011515, mae: 0.752820, mean_q: 0.925417, mean_eps: 0.541950
 255452/600000: episode: 358, duration: 12.851s, episode steps: 709, steps per second:  55, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.487 [0.000, 5.000],  loss: 0.011221, mae: 0.735577, mean_q: 0.901802, mean_eps: 0.540827
 256417/600000: episode: 359, duration: 17.372s, episode steps: 965, steps per second:  56, episode reward: 13.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.408 [0.000, 5.000],  loss: 0.010926, mae: 0.746422, mean_q: 0.915346, mean_eps: 0.539319
 256945/600000: episode: 360, duration: 8.949s, episode steps: 528, steps per second:  59, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.799 [0.000, 5.000],  loss: 0.011050, mae: 0.755408, mean_q: 0.925837, mean_eps: 0.537972
 257463/600000: episode: 361, duration: 9.011s, episode steps: 518, steps per second:  57, episode reward: 11.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.616 [0.000, 5.000],  loss: 0.011095, mae: 0.761377, mean_q: 0.934287, mean_eps: 0.537033
 258336/600000: episode: 362, duration: 15.031s, episode steps: 873, steps per second:  58, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.477 [0.000, 5.000],  loss: 0.010352, mae: 0.740657, mean_q: 0.908507, mean_eps: 0.535784
 258973/600000: episode: 363, duration: 11.682s, episode steps: 637, steps per second:  55, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.370 [0.000, 5.000],  loss: 0.011775, mae: 0.752775, mean_q: 0.922076, mean_eps: 0.534423
 259638/600000: episode: 364, duration: 11.364s, episode steps: 665, steps per second:  59, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.573 [0.000, 5.000],  loss: 0.010402, mae: 0.743502, mean_q: 0.912877, mean_eps: 0.533249
 260149/600000: episode: 365, duration: 8.884s, episode steps: 511, steps per second:  58, episode reward: 12.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.779 [0.000, 5.000],  loss: 0.010510, mae: 0.757983, mean_q: 0.930146, mean_eps: 0.532191
 260826/600000: episode: 366, duration: 12.342s, episode steps: 677, steps per second:  55, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.638 [0.000, 5.000],  loss: 0.010385, mae: 0.775304, mean_q: 0.950715, mean_eps: 0.531122
 261408/600000: episode: 367, duration: 10.924s, episode steps: 582, steps per second:  53, episode reward: 10.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.636 [0.000, 5.000],  loss: 0.011751, mae: 0.776307, mean_q: 0.950190, mean_eps: 0.529991
 262149/600000: episode: 368, duration: 14.485s, episode steps: 741, steps per second:  51, episode reward: 12.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.629 [0.000, 5.000],  loss: 0.010891, mae: 0.759996, mean_q: 0.930432, mean_eps: 0.528800
 263066/600000: episode: 369, duration: 17.738s, episode steps: 917, steps per second:  52, episode reward: 18.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.527 [0.000, 5.000],  loss: 0.011207, mae: 0.771457, mean_q: 0.944879, mean_eps: 0.527306
 263592/600000: episode: 370, duration: 10.409s, episode steps: 526, steps per second:  51, episode reward:  7.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.173 [0.000, 5.000],  loss: 0.009657, mae: 0.758756, mean_q: 0.929536, mean_eps: 0.526010
 264379/600000: episode: 371, duration: 15.246s, episode steps: 787, steps per second:  52, episode reward: 13.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.512 [0.000, 5.000],  loss: 0.010820, mae: 0.781667, mean_q: 0.957834, mean_eps: 0.524829
 265038/600000: episode: 372, duration: 11.890s, episode steps: 659, steps per second:  55, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.332 [0.000, 5.000],  loss: 0.011025, mae: 0.774372, mean_q: 0.948264, mean_eps: 0.523526
 265698/600000: episode: 373, duration: 12.648s, episode steps: 660, steps per second:  52, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.453 [0.000, 5.000],  loss: 0.011076, mae: 0.768546, mean_q: 0.941838, mean_eps: 0.522338
 266648/600000: episode: 374, duration: 17.240s, episode steps: 950, steps per second:  55, episode reward: 26.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.507 [0.000, 5.000],  loss: 0.010807, mae: 0.766961, mean_q: 0.942063, mean_eps: 0.520890
 267452/600000: episode: 375, duration: 15.088s, episode steps: 804, steps per second:  53, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.468 [0.000, 5.000],  loss: 0.010234, mae: 0.759911, mean_q: 0.932918, mean_eps: 0.519314
 268087/600000: episode: 376, duration: 12.010s, episode steps: 635, steps per second:  53, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.471 [0.000, 5.000],  loss: 0.012816, mae: 0.763687, mean_q: 0.936656, mean_eps: 0.518018
 268993/600000: episode: 377, duration: 17.453s, episode steps: 906, steps per second:  52, episode reward: 18.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.529 [0.000, 5.000],  loss: 0.011923, mae: 0.765557, mean_q: 0.939878, mean_eps: 0.516628
 269786/600000: episode: 378, duration: 14.637s, episode steps: 793, steps per second:  54, episode reward: 17.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.052 [0.000, 5.000],  loss: 0.010833, mae: 0.768318, mean_q: 0.943888, mean_eps: 0.515098
 270758/600000: episode: 379, duration: 17.381s, episode steps: 972, steps per second:  56, episode reward: 21.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.249 [0.000, 5.000],  loss: 0.011711, mae: 0.805081, mean_q: 0.987760, mean_eps: 0.513510
 271814/600000: episode: 380, duration: 19.127s, episode steps: 1056, steps per second:  55, episode reward: 23.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.522 [0.000, 5.000],  loss: 0.010788, mae: 0.818240, mean_q: 1.004032, mean_eps: 0.511685
 272540/600000: episode: 381, duration: 14.540s, episode steps: 726, steps per second:  50, episode reward: 13.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.496 [0.000, 5.000],  loss: 0.011615, mae: 0.818743, mean_q: 1.004571, mean_eps: 0.510083
 273195/600000: episode: 382, duration: 11.553s, episode steps: 655, steps per second:  57, episode reward: 14.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.377 [0.000, 5.000],  loss: 0.010601, mae: 0.819829, mean_q: 1.006888, mean_eps: 0.508841
 274109/600000: episode: 383, duration: 16.256s, episode steps: 914, steps per second:  56, episode reward: 12.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.561 [0.000, 5.000],  loss: 0.010657, mae: 0.815202, mean_q: 0.999454, mean_eps: 0.507426
 274721/600000: episode: 384, duration: 11.301s, episode steps: 612, steps per second:  54, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.538 [0.000, 5.000],  loss: 0.009590, mae: 0.812381, mean_q: 0.996564, mean_eps: 0.506051
 275654/600000: episode: 385, duration: 17.787s, episode steps: 933, steps per second:  52, episode reward: 18.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.178 [0.000, 5.000],  loss: 0.013212, mae: 0.824256, mean_q: 1.008731, mean_eps: 0.504662
 276233/600000: episode: 386, duration: 10.679s, episode steps: 579, steps per second:  54, episode reward: 11.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.389 [0.000, 5.000],  loss: 0.009950, mae: 0.808066, mean_q: 0.987633, mean_eps: 0.503301
 276874/600000: episode: 387, duration: 12.131s, episode steps: 641, steps per second:  53, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.605 [0.000, 5.000],  loss: 0.009669, mae: 0.814998, mean_q: 0.996902, mean_eps: 0.502203
 277483/600000: episode: 388, duration: 11.236s, episode steps: 609, steps per second:  54, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.448 [0.000, 5.000],  loss: 0.010912, mae: 0.819316, mean_q: 1.004107, mean_eps: 0.501080
 278010/600000: episode: 389, duration: 9.332s, episode steps: 527, steps per second:  56, episode reward: 10.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.522 [0.000, 5.000],  loss: 0.011933, mae: 0.828662, mean_q: 1.015078, mean_eps: 0.500057
 278769/600000: episode: 390, duration: 13.177s, episode steps: 759, steps per second:  58, episode reward: 17.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.335 [0.000, 5.000],  loss: 0.010665, mae: 0.810754, mean_q: 0.993486, mean_eps: 0.498898
 279429/600000: episode: 391, duration: 12.736s, episode steps: 660, steps per second:  52, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.480 [0.000, 5.000],  loss: 0.011427, mae: 0.808803, mean_q: 0.990559, mean_eps: 0.497620
 280594/600000: episode: 392, duration: 24.497s, episode steps: 1165, steps per second:  48, episode reward: 30.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.500 [0.000, 5.000],  loss: 0.010624, mae: 0.822477, mean_q: 1.008576, mean_eps: 0.495978
 281065/600000: episode: 393, duration: 10.298s, episode steps: 471, steps per second:  46, episode reward:  6.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.376 [0.000, 5.000],  loss: 0.010726, mae: 0.841905, mean_q: 1.032010, mean_eps: 0.494506
 281594/600000: episode: 394, duration: 11.220s, episode steps: 529, steps per second:  47, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.329 [0.000, 5.000],  loss: 0.011845, mae: 0.815576, mean_q: 0.999280, mean_eps: 0.493606
 282150/600000: episode: 395, duration: 11.950s, episode steps: 556, steps per second:  47, episode reward:  8.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.527 [0.000, 5.000],  loss: 0.012220, mae: 0.850489, mean_q: 1.041392, mean_eps: 0.492630
 282785/600000: episode: 396, duration: 11.976s, episode steps: 635, steps per second:  53, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.483 [0.000, 5.000],  loss: 0.012048, mae: 0.836850, mean_q: 1.024501, mean_eps: 0.491558
 283357/600000: episode: 397, duration: 10.202s, episode steps: 572, steps per second:  56, episode reward: 11.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.911 [0.000, 5.000],  loss: 0.011935, mae: 0.826720, mean_q: 1.012193, mean_eps: 0.490470
 284066/600000: episode: 398, duration: 13.876s, episode steps: 709, steps per second:  51, episode reward: 13.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.313 [0.000, 5.000],  loss: 0.013497, mae: 0.847466, mean_q: 1.035572, mean_eps: 0.489318
 285078/600000: episode: 399, duration: 20.149s, episode steps: 1012, steps per second:  50, episode reward: 27.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.743 [0.000, 5.000],  loss: 0.013089, mae: 0.840732, mean_q: 1.029446, mean_eps: 0.487770
