   50270/2000000: episode: 74, duration: 13.334s, episode steps: 519, steps per second:  39, episode reward:  4.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.644 [0.000, 5.000],  loss: 0.006156, mae: 0.014239, mean_q: 0.020979, mean_eps: 0.968247
  636890/2000000: episode: 921, duration: 36.508s, episode steps: 704, steps per second:  19, episode reward: 15.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.653 [0.000, 5.000],  loss: 0.022967, mae: 2.038098, mean_q: 2.479372, mean_eps: 0.596859
  637703/2000000: episode: 922, duration: 42.789s, episode steps: 813, steps per second:  19, episode reward: 19.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.547 [0.000, 5.000],  loss: 0.023913, mae: 2.023613, mean_q: 2.462166, mean_eps: 0.596379
  638644/2000000: episode: 923, duration: 48.966s, episode steps: 941, steps per second:  19, episode reward: 19.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.529 [0.000, 5.000],  loss: 0.022290, mae: 2.025655, mean_q: 2.464686, mean_eps: 0.595824
  639581/2000000: episode: 924, duration: 48.575s, episode steps: 937, steps per second:  19, episode reward: 16.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.456 [0.000, 5.000],  loss: 0.023526, mae: 2.029886, mean_q: 2.470213, mean_eps: 0.595229
  640412/2000000: episode: 925, duration: 42.867s, episode steps: 831, steps per second:  19, episode reward: 17.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.349 [0.000, 5.000],  loss: 0.020634, mae: 2.042109, mean_q: 2.486229, mean_eps: 0.594669
  641242/2000000: episode: 926, duration: 43.489s, episode steps: 830, steps per second:  19, episode reward: 18.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.469 [0.000, 5.000],  loss: 0.019978, mae: 2.041738, mean_q: 2.484712, mean_eps: 0.594144
  642394/2000000: episode: 927, duration: 58.787s, episode steps: 1152, steps per second:  20, episode reward: 25.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.497 [0.000, 5.000],  loss: 0.021975, mae: 2.047273, mean_q: 2.492109, mean_eps: 0.593515
  643069/2000000: episode: 928, duration: 34.261s, episode steps: 675, steps per second:  20, episode reward: 13.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.307 [0.000, 5.000],  loss: 0.021290, mae: 2.035091, mean_q: 2.475198, mean_eps: 0.592936
  643810/2000000: episode: 929, duration: 37.469s, episode steps: 741, steps per second:  20, episode reward: 12.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.529 [0.000, 5.000],  loss: 0.021704, mae: 2.056257, mean_q: 2.500259, mean_eps: 0.592488
  644350/2000000: episode: 930, duration: 27.504s, episode steps: 540, steps per second:  20, episode reward:  6.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.428 [0.000, 5.000],  loss: 0.021759, mae: 2.047338, mean_q: 2.490055, mean_eps: 0.592083
  645044/2000000: episode: 931, duration: 35.011s, episode steps: 694, steps per second:  20, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.516 [0.000, 5.000],  loss: 0.022587, mae: 2.052317, mean_q: 2.495596, mean_eps: 0.591693
  645509/2000000: episode: 932, duration: 23.517s, episode steps: 465, steps per second:  20, episode reward:  8.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.626 [0.000, 5.000],  loss: 0.021605, mae: 2.045408, mean_q: 2.488622, mean_eps: 0.591325
  646399/2000000: episode: 933, duration: 44.467s, episode steps: 890, steps per second:  20, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.497 [0.000, 5.000],  loss: 0.022747, mae: 2.047556, mean_q: 2.490647, mean_eps: 0.590896
  646758/2000000: episode: 934, duration: 18.151s, episode steps: 359, steps per second:  20, episode reward:  4.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 3.003 [0.000, 5.000],  loss: 0.022213, mae: 2.035259, mean_q: 2.475049, mean_eps: 0.590501
  647752/2000000: episode: 935, duration: 50.233s, episode steps: 994, steps per second:  20, episode reward: 18.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.600 [0.000, 5.000],  loss: 0.022257, mae: 2.047308, mean_q: 2.490164, mean_eps: 0.590072
  648556/2000000: episode: 936, duration: 40.569s, episode steps: 804, steps per second:  20, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.483 [0.000, 5.000],  loss: 0.022255, mae: 2.036795, mean_q: 2.475157, mean_eps: 0.589504
  649185/2000000: episode: 937, duration: 32.479s, episode steps: 629, steps per second:  19, episode reward: 14.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.700 [0.000, 5.000],  loss: 0.021753, mae: 2.047578, mean_q: 2.489758, mean_eps: 0.589049
  650031/2000000: episode: 938, duration: 44.650s, episode steps: 846, steps per second:  19, episode reward: 21.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.413 [0.000, 5.000],  loss: 0.021447, mae: 2.042831, mean_q: 2.482380, mean_eps: 0.588582
  650860/2000000: episode: 939, duration: 41.753s, episode steps: 829, steps per second:  20, episode reward: 16.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.341 [0.000, 5.000],  loss: 0.020472, mae: 2.059926, mean_q: 2.505715, mean_eps: 0.588052
  651258/2000000: episode: 940, duration: 20.201s, episode steps: 398, steps per second:  20, episode reward:  8.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.560 [0.000, 5.000],  loss: 0.022632, mae: 2.089123, mean_q: 2.539972, mean_eps: 0.587663
  651597/2000000: episode: 941, duration: 18.672s, episode steps: 339, steps per second:  18, episode reward:  3.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.622 [0.000, 5.000],  loss: 0.026473, mae: 2.087589, mean_q: 2.539426, mean_eps: 0.587429
  652085/2000000: episode: 942, duration: 25.416s, episode steps: 488, steps per second:  19, episode reward:  8.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.256 [0.000, 5.000],  loss: 0.023704, mae: 2.054196, mean_q: 2.498130, mean_eps: 0.587167
  652791/2000000: episode: 943, duration: 36.231s, episode steps: 706, steps per second:  19, episode reward: 15.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.052 [0.000, 5.000],  loss: 0.020981, mae: 2.056544, mean_q: 2.501428, mean_eps: 0.586789
  653661/2000000: episode: 944, duration: 44.766s, episode steps: 870, steps per second:  19, episode reward: 17.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.545 [0.000, 5.000],  loss: 0.025344, mae: 2.076227, mean_q: 2.526964, mean_eps: 0.586290
  654260/2000000: episode: 945, duration: 30.410s, episode steps: 599, steps per second:  20, episode reward:  5.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.603 [0.000, 5.000],  loss: 0.023777, mae: 2.056567, mean_q: 2.505676, mean_eps: 0.585825
  655213/2000000: episode: 946, duration: 49.454s, episode steps: 953, steps per second:  19, episode reward: 18.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.438 [0.000, 5.000],  loss: 0.022629, mae: 2.037263, mean_q: 2.478827, mean_eps: 0.585334
  655761/2000000: episode: 947, duration: 28.361s, episode steps: 548, steps per second:  19, episode reward: 13.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.473 [0.000, 5.000],  loss: 0.022335, mae: 2.046736, mean_q: 2.489590, mean_eps: 0.584858
  656774/2000000: episode: 948, duration: 52.022s, episode steps: 1013, steps per second:  19, episode reward: 19.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.611 [0.000, 5.000],  loss: 0.022139, mae: 2.059039, mean_q: 2.506698, mean_eps: 0.584364
  657527/2000000: episode: 949, duration: 38.550s, episode steps: 753, steps per second:  20, episode reward: 22.000, mean reward:  0.029 [ 0.000,  1.000], mean action: 2.526 [0.000, 5.000],  loss: 0.022699, mae: 2.042438, mean_q: 2.486390, mean_eps: 0.583805
  658178/2000000: episode: 950, duration: 33.650s, episode steps: 651, steps per second:  19, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.392 [0.000, 5.000],  loss: 0.022556, mae: 2.049654, mean_q: 2.494513, mean_eps: 0.583360
  659220/2000000: episode: 951, duration: 53.269s, episode steps: 1042, steps per second:  20, episode reward: 17.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.498 [0.000, 5.000],  loss: 0.023020, mae: 2.056669, mean_q: 2.502084, mean_eps: 0.582825
  659945/2000000: episode: 952, duration: 37.520s, episode steps: 725, steps per second:  19, episode reward: 14.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.553 [0.000, 5.000],  loss: 0.023153, mae: 2.067351, mean_q: 2.515126, mean_eps: 0.582265
  660796/2000000: episode: 953, duration: 43.920s, episode steps: 851, steps per second:  19, episode reward: 19.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.391 [0.000, 5.000],  loss: 0.020902, mae: 2.078055, mean_q: 2.529411, mean_eps: 0.581766
  661362/2000000: episode: 954, duration: 29.443s, episode steps: 566, steps per second:  19, episode reward:  9.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.417 [0.000, 5.000],  loss: 0.020439, mae: 2.073110, mean_q: 2.524014, mean_eps: 0.581317
  662185/2000000: episode: 955, duration: 42.497s, episode steps: 823, steps per second:  19, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.520 [0.000, 5.000],  loss: 0.022433, mae: 2.076136, mean_q: 2.525711, mean_eps: 0.580876
  662811/2000000: episode: 956, duration: 32.329s, episode steps: 626, steps per second:  19, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.447 [0.000, 5.000],  loss: 0.022193, mae: 2.079968, mean_q: 2.533663, mean_eps: 0.580418
  663371/2000000: episode: 957, duration: 29.213s, episode steps: 560, steps per second:  19, episode reward:  9.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.302 [0.000, 5.000],  loss: 0.022958, mae: 2.069552, mean_q: 2.517770, mean_eps: 0.580043
  664313/2000000: episode: 958, duration: 49.392s, episode steps: 942, steps per second:  19, episode reward: 17.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.553 [0.000, 5.000],  loss: 0.022414, mae: 2.065832, mean_q: 2.512690, mean_eps: 0.579567
  664865/2000000: episode: 959, duration: 28.510s, episode steps: 552, steps per second:  19, episode reward: 11.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.386 [0.000, 5.000],  loss: 0.024225, mae: 2.067337, mean_q: 2.515043, mean_eps: 0.579093
  665520/2000000: episode: 960, duration: 34.346s, episode steps: 655, steps per second:  19, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.481 [0.000, 5.000],  loss: 0.021745, mae: 2.051754, mean_q: 2.495813, mean_eps: 0.578712
  666101/2000000: episode: 961, duration: 30.996s, episode steps: 581, steps per second:  19, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.401 [0.000, 5.000],  loss: 0.023999, mae: 2.077058, mean_q: 2.527073, mean_eps: 0.578320
  666743/2000000: episode: 962, duration: 33.019s, episode steps: 642, steps per second:  19, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.414 [0.000, 5.000],  loss: 0.023151, mae: 2.079946, mean_q: 2.528239, mean_eps: 0.577933
  667267/2000000: episode: 963, duration: 27.303s, episode steps: 524, steps per second:  19, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.563 [0.000, 5.000],  loss: 0.021774, mae: 2.085409, mean_q: 2.536476, mean_eps: 0.577564
  668184/2000000: episode: 964, duration: 46.888s, episode steps: 917, steps per second:  20, episode reward: 20.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.501 [0.000, 5.000],  loss: 0.022839, mae: 2.076905, mean_q: 2.524449, mean_eps: 0.577108
  668723/2000000: episode: 965, duration: 27.451s, episode steps: 539, steps per second:  20, episode reward: 12.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.258 [0.000, 5.000],  loss: 0.021830, mae: 2.071818, mean_q: 2.518966, mean_eps: 0.576647
  669395/2000000: episode: 966, duration: 34.143s, episode steps: 672, steps per second:  20, episode reward:  7.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.555 [0.000, 5.000],  loss: 0.022754, mae: 2.069823, mean_q: 2.515962, mean_eps: 0.576263
  670023/2000000: episode: 967, duration: 32.064s, episode steps: 628, steps per second:  20, episode reward: 17.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.307 [0.000, 5.000],  loss: 0.021568, mae: 2.067302, mean_q: 2.512113, mean_eps: 0.575852
  670956/2000000: episode: 968, duration: 47.906s, episode steps: 933, steps per second:  19, episode reward: 21.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.479 [0.000, 5.000],  loss: 0.020478, mae: 2.075275, mean_q: 2.524585, mean_eps: 0.575358
  671677/2000000: episode: 969, duration: 37.080s, episode steps: 721, steps per second:  19, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.671 [0.000, 5.000],  loss: 0.020545, mae: 2.097290, mean_q: 2.551682, mean_eps: 0.574833
  672586/2000000: episode: 970, duration: 46.790s, episode steps: 909, steps per second:  19, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.406 [0.000, 5.000],  loss: 0.021975, mae: 2.076831, mean_q: 2.525753, mean_eps: 0.574316
  673329/2000000: episode: 971, duration: 38.604s, episode steps: 743, steps per second:  19, episode reward: 10.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.456 [0.000, 5.000],  loss: 0.021823, mae: 2.086764, mean_q: 2.536848, mean_eps: 0.573793
  674185/2000000: episode: 972, duration: 43.510s, episode steps: 856, steps per second:  20, episode reward: 18.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.363 [0.000, 5.000],  loss: 0.022642, mae: 2.086173, mean_q: 2.535346, mean_eps: 0.573287
  675038/2000000: episode: 973, duration: 43.387s, episode steps: 853, steps per second:  20, episode reward: 23.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.346 [0.000, 5.000],  loss: 0.023225, mae: 2.100526, mean_q: 2.552543, mean_eps: 0.572746
  676070/2000000: episode: 974, duration: 52.313s, episode steps: 1032, steps per second:  20, episode reward: 27.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.244 [0.000, 5.000],  loss: 0.024158, mae: 2.081676, mean_q: 2.530638, mean_eps: 0.572149
  676730/2000000: episode: 975, duration: 33.658s, episode steps: 660, steps per second:  20, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.580 [0.000, 5.000],  loss: 0.025235, mae: 2.095860, mean_q: 2.546506, mean_eps: 0.571613
  677701/2000000: episode: 976, duration: 49.474s, episode steps: 971, steps per second:  20, episode reward: 20.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.626 [0.000, 5.000],  loss: 0.025073, mae: 2.084923, mean_q: 2.534231, mean_eps: 0.571097
  678720/2000000: episode: 977, duration: 51.848s, episode steps: 1019, steps per second:  20, episode reward: 20.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.503 [0.000, 5.000],  loss: 0.022059, mae: 2.089379, mean_q: 2.540731, mean_eps: 0.570467
  679490/2000000: episode: 978, duration: 39.554s, episode steps: 770, steps per second:  19, episode reward: 19.000, mean reward:  0.025 [ 0.000,  1.000], mean action: 2.371 [0.000, 5.000],  loss: 0.024749, mae: 2.082771, mean_q: 2.533561, mean_eps: 0.569901
  680358/2000000: episode: 979, duration: 44.460s, episode steps: 868, steps per second:  20, episode reward: 19.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.399 [0.000, 5.000],  loss: 0.021675, mae: 2.088734, mean_q: 2.540336, mean_eps: 0.569381
  681425/2000000: episode: 980, duration: 54.605s, episode steps: 1067, steps per second:  20, episode reward: 21.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.416 [0.000, 5.000],  loss: 0.022505, mae: 2.105296, mean_q: 2.561371, mean_eps: 0.568768
  682075/2000000: episode: 981, duration: 33.113s, episode steps: 650, steps per second:  20, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.780 [0.000, 5.000],  loss: 0.021906, mae: 2.113641, mean_q: 2.569214, mean_eps: 0.568225
  682845/2000000: episode: 982, duration: 39.796s, episode steps: 770, steps per second:  19, episode reward: 13.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.191 [0.000, 5.000],  loss: 0.027400, mae: 2.115243, mean_q: 2.571872, mean_eps: 0.567775
  683479/2000000: episode: 983, duration: 32.452s, episode steps: 634, steps per second:  20, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.445 [0.000, 5.000],  loss: 0.023993, mae: 2.112420, mean_q: 2.569149, mean_eps: 0.567331
  684414/2000000: episode: 984, duration: 48.310s, episode steps: 935, steps per second:  19, episode reward: 21.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.492 [0.000, 5.000],  loss: 0.022220, mae: 2.108653, mean_q: 2.563934, mean_eps: 0.566834
  685242/2000000: episode: 985, duration: 42.820s, episode steps: 828, steps per second:  19, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.592 [0.000, 5.000],  loss: 0.024146, mae: 2.129654, mean_q: 2.586106, mean_eps: 0.566276
  685738/2000000: episode: 986, duration: 25.581s, episode steps: 496, steps per second:  19, episode reward: 10.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.284 [0.000, 5.000],  loss: 0.026390, mae: 2.132847, mean_q: 2.591386, mean_eps: 0.565856
  686366/2000000: episode: 987, duration: 32.362s, episode steps: 628, steps per second:  19, episode reward: 14.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.831 [0.000, 5.000],  loss: 0.023224, mae: 2.118768, mean_q: 2.574786, mean_eps: 0.565500
  687023/2000000: episode: 988, duration: 33.771s, episode steps: 657, steps per second:  19, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.198 [0.000, 5.000],  loss: 0.025770, mae: 2.128494, mean_q: 2.584617, mean_eps: 0.565094
  687490/2000000: episode: 989, duration: 24.098s, episode steps: 467, steps per second:  19, episode reward:  9.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.773 [0.000, 5.000],  loss: 0.023068, mae: 2.108658, mean_q: 2.562083, mean_eps: 0.564738
  688571/2000000: episode: 990, duration: 56.217s, episode steps: 1081, steps per second:  19, episode reward: 22.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.554 [0.000, 5.000],  loss: 0.024039, mae: 2.111967, mean_q: 2.566721, mean_eps: 0.564248
